cert_id,student_id,cert_name,issuing_body,tier,domain,year_obtained
RW-CERT-SRM_LAT_007-01,SRM_LAT_007,NPTEL - Programming in Java,NPTEL,Local,Programming,2024
RW-CERT-SRM_LAT_007-02,SRM_LAT_007,Unity Certified Associate,Issuer,National,Programming,2026
RW-CERT-SRM_LAT_007-03,SRM_LAT_007,Google Cloud Certified: Cloud Engineer,Issuer,Local,Cloud,2025
RW-CERT-SRM_LAT_007-04,SRM_LAT_007,AWS Certified Cloud Practitioner,Issuer,Local,AI,2023
RW-CERT-SRM_LAT_007_V2-01,SRM_LAT_007_V2,NPTEL - Programming in Java,NPTEL,Global_Standard,Programming,2025
RW-CERT-SRM_LAT_007_V2-02,SRM_LAT_007_V2,Unity Certified Associate,Issuer,Global_Standard,Cloud,2026
RW-CERT-SRM_LAT_007_V2-03,SRM_LAT_007_V2,Google Cloud Certified: Cloud Engineer,Issuer,National,Web,2025
RW-CERT-SRM_LAT_007_V2-04,SRM_LAT_007_V2,AWS Certified Cloud Practitioner,Issuer,National,AI,2022
RW-CERT-SRM_LAT_008-01,SRM_LAT_008,NPTEL - Machine Learning,NPTEL,Local,Web,2023
RW-CERT-SRM_LAT_008-02,SRM_LAT_008,Microsoft Certified: Azure Fundamentals,Issuer,Local,Web,2025
RW-CERT-SRM_LAT_008-03,SRM_LAT_008,Unity Certified Associate,Issuer,National,Cloud,2023
RW-CERT-SRM_LAT_008-04,SRM_LAT_008,Oracle Certified Professional: Java SE 11,Issuer,National,Data,2022
RW-CERT-SRM_LAT_008_V2-01,SRM_LAT_008_V2,NPTEL - Machine Learning,NPTEL,Local,Data,2026
RW-CERT-SRM_LAT_008_V2-02,SRM_LAT_008_V2,Microsoft Certified: Azure Fundamentals,Issuer,Local,Web,2023
RW-CERT-SRM_LAT_008_V2-03,SRM_LAT_008_V2,Unity Certified Associate,Issuer,Global_Standard,Data,2025
RW-CERT-SRM_LAT_008_V2-04,SRM_LAT_008_V2,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Cloud,2023
RW-CERT-SRM_LAT_009-01,SRM_LAT_009,Certified Ethical Hacker (CEH V12),Issuer,Local,Cloud,2023
RW-CERT-SRM_LAT_009-02,SRM_LAT_009,CCNA,Issuer,National,Cloud,2022
RW-CERT-SRM_LAT_009-03,SRM_LAT_009,MongoDB Associate Developer,Issuer,Local,Cloud,2026
RW-CERT-SRM_LAT_009-04,SRM_LAT_009,Docker Certified Associate,Issuer,Global_Premium,Web,2022
RW-CERT-SRM_LAT_009_V2-01,SRM_LAT_009_V2,Certified Ethical Hacker (CEH V12),Issuer,National,Data,2024
RW-CERT-SRM_LAT_009_V2-02,SRM_LAT_009_V2,CCNA,Issuer,Global_Premium,Data,2022
RW-CERT-SRM_LAT_009_V2-03,SRM_LAT_009_V2,MongoDB Associate Developer,Issuer,National,Web,2022
RW-CERT-SRM_LAT_009_V2-04,SRM_LAT_009_V2,Docker Certified Associate,Issuer,Global_Premium,Cloud,2025
RW-CERT-SRM_LAT_010-01,SRM_LAT_010,MongoDB Associate Developer,Issuer,Global_Standard,AI,2026
RW-CERT-SRM_LAT_010-02,SRM_LAT_010,NPTEL - Programming in Java,NPTEL,Global_Premium,Programming,2024
RW-CERT-SRM_LAT_010-03,SRM_LAT_010,CCNA,Issuer,Global_Standard,Data,2022
RW-CERT-SRM_LAT_010-04,SRM_LAT_010,Oracle Certified Professional: Java SE 11,Issuer,Local,Data,2025
RW-CERT-SRM_LAT_010_V2-01,SRM_LAT_010_V2,MongoDB Associate Developer,Issuer,Global_Standard,Web,2024
RW-CERT-SRM_LAT_010_V2-02,SRM_LAT_010_V2,NPTEL - Programming in Java,NPTEL,Local,Programming,2023
RW-CERT-SRM_LAT_010_V2-03,SRM_LAT_010_V2,CCNA,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_LAT_010_V2-04,SRM_LAT_010_V2,Oracle Certified Professional: Java SE 11,Issuer,Global_Standard,Data,2022
RW-CERT-SRM_LAT_011-01,SRM_LAT_011,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Cloud,2022
RW-CERT-SRM_LAT_011-02,SRM_LAT_011,CompTIA Security+,Issuer,National,AI,2026
RW-CERT-SRM_LAT_011-03,SRM_LAT_011,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Web,2023
RW-CERT-SRM_LAT_011-04,SRM_LAT_011,NPTEL - Machine Learning,NPTEL,Global_Standard,Web,2023
RW-CERT-SRM_LAT_011_V2-01,SRM_LAT_011_V2,AWS Certified Developer - Associate,AWS Certified Developer,Global_Standard,Programming,2023
RW-CERT-SRM_LAT_011_V2-02,SRM_LAT_011_V2,CompTIA Security+,Issuer,Global_Premium,Cloud,2022
RW-CERT-SRM_LAT_011_V2-03,SRM_LAT_011_V2,Oracle Certified Professional: Java SE 11,Issuer,National,Programming,2024
RW-CERT-SRM_LAT_011_V2-04,SRM_LAT_011_V2,NPTEL - Machine Learning,NPTEL,Local,Web,2022
RW-CERT-SRM_LAT_012-01,SRM_LAT_012,NPTEL - Programming in Java,NPTEL,National,Cloud,2026
RW-CERT-SRM_LAT_012-02,SRM_LAT_012,NPTEL - Machine Learning,NPTEL,Global_Premium,Web,2023
RW-CERT-SRM_LAT_012-03,SRM_LAT_012,Microsoft Certified: Azure Fundamentals,Issuer,Local,Cloud,2023
RW-CERT-SRM_LAT_012_V2-01,SRM_LAT_012_V2,NPTEL - Programming in Java,NPTEL,National,Web,2022
RW-CERT-SRM_LAT_012_V2-02,SRM_LAT_012_V2,NPTEL - Machine Learning,NPTEL,Global_Standard,Cloud,2025
RW-CERT-SRM_LAT_012_V2-03,SRM_LAT_012_V2,Microsoft Certified: Azure Fundamentals,Issuer,Local,AI,2024
RW-CERT-SRM_LAT_013-01,SRM_LAT_013,Certified Ethical Hacker (CEH V12),Issuer,Global_Premium,Web,2026
RW-CERT-SRM_LAT_013-02,SRM_LAT_013,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Cloud,2026
RW-CERT-SRM_LAT_013-03,SRM_LAT_013,GitHub Actions Certification,Issuer,National,Programming,2026
RW-CERT-SRM_LAT_013-04,SRM_LAT_013,AWS Certified Developer - Associate,AWS Certified Developer,Local,Programming,2022
RW-CERT-SRM_LAT_013_V2-01,SRM_LAT_013_V2,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Cloud,2022
RW-CERT-SRM_LAT_013_V2-02,SRM_LAT_013_V2,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Cloud,2024
RW-CERT-SRM_LAT_013_V2-03,SRM_LAT_013_V2,GitHub Actions Certification,Issuer,National,Web,2024
RW-CERT-SRM_LAT_013_V2-04,SRM_LAT_013_V2,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Cloud,2026
RW-CERT-SRM_LAT_014-01,SRM_LAT_014,Docker Certified Associate,Issuer,Local,AI,2023
RW-CERT-SRM_LAT_014-02,SRM_LAT_014,Oracle Certified Professional: Java SE 11,Issuer,Global_Standard,Data,2025
RW-CERT-SRM_LAT_014-03,SRM_LAT_014,Unity Certified Associate,Issuer,Local,Programming,2025
RW-CERT-SRM_LAT_014-04,SRM_LAT_014,GitHub Actions Certification,Issuer,Local,AI,2026
RW-CERT-SRM_LAT_014_V2-01,SRM_LAT_014_V2,Docker Certified Associate,Issuer,Global_Premium,AI,2025
RW-CERT-SRM_LAT_014_V2-02,SRM_LAT_014_V2,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Data,2022
RW-CERT-SRM_LAT_014_V2-03,SRM_LAT_014_V2,Unity Certified Associate,Issuer,Global_Standard,Web,2024
RW-CERT-SRM_LAT_014_V2-04,SRM_LAT_014_V2,GitHub Actions Certification,Issuer,Local,AI,2026
RW-CERT-SRM_LAT_015-01,SRM_LAT_015,Certified Ethical Hacker (CEH V12),Issuer,Local,Cloud,2026
RW-CERT-SRM_LAT_015-02,SRM_LAT_015,GitHub Actions Certification,Issuer,Global_Premium,Web,2024
RW-CERT-SRM_LAT_015_V2-01,SRM_LAT_015_V2,Certified Ethical Hacker (CEH V12),Issuer,Local,Web,2026
RW-CERT-SRM_LAT_015_V2-02,SRM_LAT_015_V2,GitHub Actions Certification,Issuer,Global_Premium,AI,2024
RW-CERT-SRM_LAT_016-01,SRM_LAT_016,Unity Certified Associate,Issuer,Global_Standard,Data,2024
RW-CERT-SRM_LAT_016-02,SRM_LAT_016,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_LAT_016-03,SRM_LAT_016,Oracle Certified Professional: Java SE 11,Issuer,Local,Data,2025
RW-CERT-SRM_LAT_016_V2-01,SRM_LAT_016_V2,Unity Certified Associate,Issuer,Global_Standard,AI,2022
RW-CERT-SRM_LAT_016_V2-02,SRM_LAT_016_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Cloud,2026
RW-CERT-SRM_LAT_016_V2-03,SRM_LAT_016_V2,Oracle Certified Professional: Java SE 11,Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_LAT_017-01,SRM_LAT_017,Google Cloud Certified: Cloud Engineer,Issuer,National,AI,2026
RW-CERT-SRM_LAT_017-02,SRM_LAT_017,Unity Certified Associate,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_LAT_017-03,SRM_LAT_017,GitHub Actions Certification,Issuer,Global_Standard,AI,2026
RW-CERT-SRM_LAT_017-04,SRM_LAT_017,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Web,2025
RW-CERT-SRM_LAT_017_V2-01,SRM_LAT_017_V2,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,Cloud,2024
RW-CERT-SRM_LAT_017_V2-02,SRM_LAT_017_V2,Unity Certified Associate,Issuer,Local,Web,2022
RW-CERT-SRM_LAT_017_V2-03,SRM_LAT_017_V2,GitHub Actions Certification,Issuer,Global_Premium,Web,2023
RW-CERT-SRM_LAT_017_V2-04,SRM_LAT_017_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Programming,2022
RW-CERT-SRM_LAT_018-01,SRM_LAT_018,Tableau Certified Data Analyst,Issuer,Local,AI,2024
RW-CERT-SRM_LAT_018-02,SRM_LAT_018,Unity Certified Associate,Issuer,National,AI,2025
RW-CERT-SRM_LAT_018-03,SRM_LAT_018,Oracle Certified Professional: Java SE 11,Issuer,National,Cloud,2026
RW-CERT-SRM_LAT_018_V2-01,SRM_LAT_018_V2,Tableau Certified Data Analyst,Issuer,National,AI,2022
RW-CERT-SRM_LAT_018_V2-02,SRM_LAT_018_V2,Unity Certified Associate,Issuer,Local,Cloud,2022
RW-CERT-SRM_LAT_018_V2-03,SRM_LAT_018_V2,Oracle Certified Professional: Java SE 11,Issuer,National,Data,2025
RW-CERT-SRM_LAT_019-01,SRM_LAT_019,Microsoft Certified: Azure Fundamentals,Issuer,Local,AI,2022
RW-CERT-SRM_LAT_019-02,SRM_LAT_019,GitHub Actions Certification,Issuer,Global_Premium,Data,2025
RW-CERT-SRM_LAT_019-03,SRM_LAT_019,Unity Certified Associate,Issuer,Local,Cloud,2022
RW-CERT-SRM_LAT_019-04,SRM_LAT_019,AWS Certified Cloud Practitioner,Issuer,Global_Premium,Data,2025
RW-CERT-SRM_LAT_019_V2-01,SRM_LAT_019_V2,Microsoft Certified: Azure Fundamentals,Issuer,National,Cloud,2025
RW-CERT-SRM_LAT_019_V2-02,SRM_LAT_019_V2,GitHub Actions Certification,Issuer,Global_Standard,Cloud,2024
RW-CERT-SRM_LAT_019_V2-03,SRM_LAT_019_V2,Unity Certified Associate,Issuer,National,Programming,2024
RW-CERT-SRM_LAT_019_V2-04,SRM_LAT_019_V2,AWS Certified Cloud Practitioner,Issuer,Global_Premium,AI,2026
RW-CERT-SRM_LAT_020-01,SRM_LAT_020,Microsoft Certified: Azure Fundamentals,Issuer,National,AI,2024
RW-CERT-SRM_LAT_020_V2-01,SRM_LAT_020_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,AI,2023
RW-CERT-SRM_LAT_021-01,SRM_LAT_021,NPTEL - Machine Learning,NPTEL,Global_Standard,Cloud,2024
RW-CERT-SRM_LAT_021-02,SRM_LAT_021,NPTEL - Programming in Java,NPTEL,Global_Premium,AI,2022
RW-CERT-SRM_LAT_021_V2-01,SRM_LAT_021_V2,NPTEL - Machine Learning,NPTEL,Global_Standard,Data,2022
RW-CERT-SRM_LAT_021_V2-02,SRM_LAT_021_V2,NPTEL - Programming in Java,NPTEL,Global_Standard,Cloud,2025
RW-CERT-SRM_LAT_022-01,SRM_LAT_022,Unity Certified Associate,Issuer,National,AI,2023
RW-CERT-SRM_LAT_022-02,SRM_LAT_022,AWS Certified Developer - Associate,AWS Certified Developer,Global_Standard,Cloud,2026
RW-CERT-SRM_LAT_022_V2-01,SRM_LAT_022_V2,Unity Certified Associate,Issuer,National,Data,2025
RW-CERT-SRM_LAT_022_V2-02,SRM_LAT_022_V2,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Web,2022
RW-CERT-SRM_LAT_023-01,SRM_LAT_023,Unity Certified Associate,Issuer,National,AI,2023
RW-CERT-SRM_LAT_023-02,SRM_LAT_023,AWS Certified Cloud Practitioner,Issuer,Global_Premium,Programming,2022
RW-CERT-SRM_LAT_023-03,SRM_LAT_023,CompTIA Security+,Issuer,Global_Standard,Data,2025
RW-CERT-SRM_LAT_023-04,SRM_LAT_023,Tableau Certified Data Analyst,Issuer,Local,Data,2026
RW-CERT-SRM_LAT_023_V2-01,SRM_LAT_023_V2,Unity Certified Associate,Issuer,Global_Premium,Web,2022
RW-CERT-SRM_LAT_023_V2-02,SRM_LAT_023_V2,AWS Certified Cloud Practitioner,Issuer,Global_Premium,Data,2026
RW-CERT-SRM_LAT_023_V2-03,SRM_LAT_023_V2,CompTIA Security+,Issuer,National,Web,2024
RW-CERT-SRM_LAT_023_V2-04,SRM_LAT_023_V2,Tableau Certified Data Analyst,Issuer,Global_Standard,Cloud,2023
RW-CERT-SRM_LAT_024-01,SRM_LAT_024,MongoDB Associate Developer,Issuer,Global_Premium,Cloud,2024
RW-CERT-SRM_LAT_024_V2-01,SRM_LAT_024_V2,MongoDB Associate Developer,Issuer,Global_Premium,Data,2026
RW-CERT-SRM_LAT_025-01,SRM_LAT_025,Microsoft Certified: Azure Fundamentals,Issuer,Local,AI,2022
RW-CERT-SRM_LAT_025-02,SRM_LAT_025,AWS Certified Developer - Associate,AWS Certified Developer,Local,Web,2023
RW-CERT-SRM_LAT_025-03,SRM_LAT_025,Unity Certified Associate,Issuer,National,Web,2022
RW-CERT-SRM_LAT_025_V2-01,SRM_LAT_025_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,AI,2024
RW-CERT-SRM_LAT_025_V2-02,SRM_LAT_025_V2,AWS Certified Developer - Associate,AWS Certified Developer,National,Cloud,2024
RW-CERT-SRM_LAT_025_V2-03,SRM_LAT_025_V2,Unity Certified Associate,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_LAT_026-01,SRM_LAT_026,GitHub Actions Certification,Issuer,Global_Standard,Data,2025
RW-CERT-SRM_LAT_026-02,SRM_LAT_026,AWS Certified Developer - Associate,AWS Certified Developer,Local,Cloud,2022
RW-CERT-SRM_LAT_026-03,SRM_LAT_026,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Web,2022
RW-CERT-SRM_LAT_026_V2-01,SRM_LAT_026_V2,GitHub Actions Certification,Issuer,National,Programming,2022
RW-CERT-SRM_LAT_026_V2-02,SRM_LAT_026_V2,AWS Certified Developer - Associate,AWS Certified Developer,Global_Standard,Cloud,2024
RW-CERT-SRM_LAT_026_V2-03,SRM_LAT_026_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Cloud,2022
RW-CERT-SRM_LAT_027-01,SRM_LAT_027,CCNA,Issuer,Global_Premium,Cloud,2026
RW-CERT-SRM_LAT_027-02,SRM_LAT_027,NPTEL - Machine Learning,NPTEL,Global_Premium,Cloud,2023
RW-CERT-SRM_LAT_027-03,SRM_LAT_027,Google Cloud Certified: Cloud Engineer,Issuer,National,Cloud,2024
RW-CERT-SRM_LAT_027_V2-01,SRM_LAT_027_V2,CCNA,Issuer,National,Web,2026
RW-CERT-SRM_LAT_027_V2-02,SRM_LAT_027_V2,NPTEL - Machine Learning,NPTEL,Local,Data,2023
RW-CERT-SRM_LAT_027_V2-03,SRM_LAT_027_V2,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,Programming,2022
RW-CERT-SRM_LAT_028-01,SRM_LAT_028,Unity Certified Associate,Issuer,Global_Premium,Cloud,2025
RW-CERT-SRM_LAT_028_V2-01,SRM_LAT_028_V2,Unity Certified Associate,Issuer,Global_Standard,AI,2023
RW-CERT-SRM_LAT_029-01,SRM_LAT_029,MongoDB Associate Developer,Issuer,Local,Cloud,2025
RW-CERT-SRM_LAT_029-02,SRM_LAT_029,Google Cloud Certified: Cloud Engineer,Issuer,Local,Data,2023
RW-CERT-SRM_LAT_029-03,SRM_LAT_029,CompTIA Security+,Issuer,Global_Premium,Data,2024
RW-CERT-SRM_LAT_029-04,SRM_LAT_029,AWS Certified Developer - Associate,AWS Certified Developer,Global_Standard,AI,2025
RW-CERT-SRM_LAT_029_V2-01,SRM_LAT_029_V2,MongoDB Associate Developer,Issuer,Local,Web,2022
RW-CERT-SRM_LAT_029_V2-02,SRM_LAT_029_V2,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,Programming,2023
RW-CERT-SRM_LAT_029_V2-03,SRM_LAT_029_V2,CompTIA Security+,Issuer,Global_Premium,AI,2022
RW-CERT-SRM_LAT_029_V2-04,SRM_LAT_029_V2,AWS Certified Developer - Associate,AWS Certified Developer,National,Data,2023
RW-CERT-SRM_LAT_030-01,SRM_LAT_030,CCNA,Issuer,Global_Premium,Web,2025
RW-CERT-SRM_LAT_030-02,SRM_LAT_030,GitHub Actions Certification,Issuer,Global_Standard,Programming,2025
RW-CERT-SRM_LAT_030-03,SRM_LAT_030,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Programming,2022
RW-CERT-SRM_LAT_030-04,SRM_LAT_030,Microsoft Certified: Azure Fundamentals,Issuer,Local,AI,2024
RW-CERT-SRM_LAT_030_V2-01,SRM_LAT_030_V2,CCNA,Issuer,Local,Programming,2026
RW-CERT-SRM_LAT_030_V2-02,SRM_LAT_030_V2,GitHub Actions Certification,Issuer,Global_Standard,Cloud,2026
RW-CERT-SRM_LAT_030_V2-03,SRM_LAT_030_V2,AWS Certified Developer - Associate,AWS Certified Developer,Local,Programming,2025
RW-CERT-SRM_LAT_030_V2-04,SRM_LAT_030_V2,Microsoft Certified: Azure Fundamentals,Issuer,National,Web,2026
RW-CERT-SRM_LAT_031-01,SRM_LAT_031,AWS Certified Developer - Associate,AWS Certified Developer,National,Programming,2022
RW-CERT-SRM_LAT_031-02,SRM_LAT_031,Oracle Certified Professional: Java SE 11,Issuer,Global_Standard,Data,2024
RW-CERT-SRM_LAT_031-03,SRM_LAT_031,MongoDB Associate Developer,Issuer,Local,Programming,2026
RW-CERT-SRM_LAT_031-04,SRM_LAT_031,CompTIA Security+,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_LAT_031_V2-01,SRM_LAT_031_V2,AWS Certified Developer - Associate,AWS Certified Developer,Local,Web,2025
RW-CERT-SRM_LAT_031_V2-02,SRM_LAT_031_V2,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,AI,2025
RW-CERT-SRM_LAT_031_V2-03,SRM_LAT_031_V2,MongoDB Associate Developer,Issuer,Global_Standard,Data,2023
RW-CERT-SRM_LAT_031_V2-04,SRM_LAT_031_V2,CompTIA Security+,Issuer,National,Data,2023
RW-CERT-SRM_LAT_032-01,SRM_LAT_032,NPTEL - Programming in Java,NPTEL,National,Programming,2023
RW-CERT-SRM_LAT_032_V2-01,SRM_LAT_032_V2,NPTEL - Programming in Java,NPTEL,Local,AI,2022
RW-CERT-SRM_LAT_033-01,SRM_LAT_033,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Cloud,2026
RW-CERT-SRM_LAT_033_V2-01,SRM_LAT_033_V2,Certified Ethical Hacker (CEH V12),Issuer,Global_Standard,Cloud,2023
RW-CERT-SRM_LAT_034-01,SRM_LAT_034,AWS Certified Cloud Practitioner,Issuer,Global_Standard,Web,2024
RW-CERT-SRM_LAT_034-02,SRM_LAT_034,Certified Ethical Hacker (CEH V12),Issuer,Local,Cloud,2022
RW-CERT-SRM_LAT_034-03,SRM_LAT_034,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_LAT_034-04,SRM_LAT_034,Docker Certified Associate,Issuer,Local,AI,2026
RW-CERT-SRM_LAT_034_V2-01,SRM_LAT_034_V2,AWS Certified Cloud Practitioner,Issuer,Local,Web,2022
RW-CERT-SRM_LAT_034_V2-02,SRM_LAT_034_V2,Certified Ethical Hacker (CEH V12),Issuer,National,AI,2022
RW-CERT-SRM_LAT_034_V2-03,SRM_LAT_034_V2,Google Cloud Certified: Cloud Engineer,Issuer,National,Web,2025
RW-CERT-SRM_LAT_034_V2-04,SRM_LAT_034_V2,Docker Certified Associate,Issuer,Local,Programming,2025
RW-CERT-SRM_LAT_035-01,SRM_LAT_035,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,AI,2024
RW-CERT-SRM_LAT_035_V2-01,SRM_LAT_035_V2,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,AI,2023
RW-CERT-SRM_LAT_036-01,SRM_LAT_036,AWS Certified Developer - Associate,AWS Certified Developer,Local,Cloud,2023
RW-CERT-SRM_LAT_036-02,SRM_LAT_036,NPTEL - Machine Learning,NPTEL,Local,Data,2022
RW-CERT-SRM_LAT_036-03,SRM_LAT_036,Tableau Certified Data Analyst,Issuer,Global_Standard,Cloud,2022
RW-CERT-SRM_LAT_036-04,SRM_LAT_036,Unity Certified Associate,Issuer,Global_Standard,Web,2023
RW-CERT-SRM_LAT_036_V2-01,SRM_LAT_036_V2,AWS Certified Developer - Associate,AWS Certified Developer,Local,AI,2022
RW-CERT-SRM_LAT_036_V2-02,SRM_LAT_036_V2,NPTEL - Machine Learning,NPTEL,National,Cloud,2024
RW-CERT-SRM_LAT_036_V2-03,SRM_LAT_036_V2,Tableau Certified Data Analyst,Issuer,National,Cloud,2023
RW-CERT-SRM_LAT_036_V2-04,SRM_LAT_036_V2,Unity Certified Associate,Issuer,Global_Standard,Programming,2025
RW-CERT-SRM_LAT_037-01,SRM_LAT_037,NPTEL - Programming in Java,NPTEL,Global_Standard,AI,2023
RW-CERT-SRM_LAT_037-02,SRM_LAT_037,GitHub Actions Certification,Issuer,Global_Premium,Web,2026
RW-CERT-SRM_LAT_037-03,SRM_LAT_037,Certified Ethical Hacker (CEH V12),Issuer,Global_Premium,Data,2025
RW-CERT-SRM_LAT_037-04,SRM_LAT_037,Microsoft Certified: Azure Fundamentals,Issuer,Global_Standard,Programming,2024
RW-CERT-SRM_LAT_037_V2-01,SRM_LAT_037_V2,NPTEL - Programming in Java,NPTEL,Local,Data,2026
RW-CERT-SRM_LAT_037_V2-02,SRM_LAT_037_V2,GitHub Actions Certification,Issuer,Global_Premium,Web,2022
RW-CERT-SRM_LAT_037_V2-03,SRM_LAT_037_V2,Certified Ethical Hacker (CEH V12),Issuer,Local,Cloud,2022
RW-CERT-SRM_LAT_037_V2-04,SRM_LAT_037_V2,Microsoft Certified: Azure Fundamentals,Issuer,National,Cloud,2025
RW-CERT-SRM_LAT_038-01,SRM_LAT_038,NPTEL - Machine Learning,NPTEL,Global_Standard,Programming,2025
RW-CERT-SRM_LAT_038-02,SRM_LAT_038,NPTEL - Programming in Java,NPTEL,Global_Standard,Data,2024
RW-CERT-SRM_LAT_038-03,SRM_LAT_038,Unity Certified Associate,Issuer,Global_Standard,Programming,2023
RW-CERT-SRM_LAT_038-04,SRM_LAT_038,AWS Certified Cloud Practitioner,Issuer,National,Data,2026
RW-CERT-SRM_LAT_038_V2-01,SRM_LAT_038_V2,NPTEL - Machine Learning,NPTEL,Global_Standard,Web,2026
RW-CERT-SRM_LAT_038_V2-02,SRM_LAT_038_V2,NPTEL - Programming in Java,NPTEL,National,Programming,2025
RW-CERT-SRM_LAT_038_V2-03,SRM_LAT_038_V2,Unity Certified Associate,Issuer,Global_Standard,Programming,2026
RW-CERT-SRM_LAT_038_V2-04,SRM_LAT_038_V2,AWS Certified Cloud Practitioner,Issuer,Global_Standard,AI,2026
RW-CERT-SRM_LAT_039-01,SRM_LAT_039,CompTIA Security+,Issuer,Local,AI,2025
RW-CERT-SRM_LAT_039_V2-01,SRM_LAT_039_V2,CompTIA Security+,Issuer,Local,Programming,2024
RW-CERT-SRM_LAT_040-01,SRM_LAT_040,NPTEL - Programming in Java,NPTEL,Global_Standard,Cloud,2024
RW-CERT-SRM_LAT_040-02,SRM_LAT_040,AWS Certified Developer - Associate,AWS Certified Developer,Global_Premium,Web,2023
RW-CERT-SRM_LAT_040-03,SRM_LAT_040,GitHub Actions Certification,Issuer,Global_Premium,Programming,2024
RW-CERT-SRM_LAT_040_V2-01,SRM_LAT_040_V2,NPTEL - Programming in Java,NPTEL,Global_Premium,Web,2024
RW-CERT-SRM_LAT_040_V2-02,SRM_LAT_040_V2,AWS Certified Developer - Associate,AWS Certified Developer,National,Programming,2022
RW-CERT-SRM_LAT_040_V2-03,SRM_LAT_040_V2,GitHub Actions Certification,Issuer,Local,AI,2023
RW-CERT-SRM_LAT_041-01,SRM_LAT_041,Google Cloud Certified: Cloud Engineer,Issuer,National,Data,2023
RW-CERT-SRM_LAT_041-02,SRM_LAT_041,Unity Certified Associate,Issuer,Global_Standard,Web,2024
RW-CERT-SRM_LAT_041-03,SRM_LAT_041,GitHub Actions Certification,Issuer,Global_Premium,Web,2022
RW-CERT-SRM_LAT_041-04,SRM_LAT_041,Microsoft Certified: Azure Fundamentals,Issuer,Global_Premium,Cloud,2022
RW-CERT-SRM_LAT_042-01,SRM_LAT_042,Docker Certified Associate,Issuer,National,Cloud,2025
RW-CERT-SRM_LAT_042-02,SRM_LAT_042,NPTEL - Programming in Java,NPTEL,Local,Web,2026
RW-CERT-SRM_LAT_042-03,SRM_LAT_042,Google Cloud Certified: Cloud Engineer,Issuer,Global_Premium,Data,2026
RW-CERT-SRM_LAT_043-01,SRM_LAT_043,AWS Certified Cloud Practitioner,Issuer,Local,Programming,2023
RW-CERT-SRM_LAT_043-02,SRM_LAT_043,NPTEL - Programming in Java,NPTEL,Global_Standard,Web,2026
RW-CERT-SRM_LAT_043-03,SRM_LAT_043,AWS Certified Developer - Associate,AWS Certified Developer,National,Cloud,2022
RW-CERT-SRM_LAT_044-01,SRM_LAT_044,Certified Ethical Hacker (CEH V12),Issuer,National,Data,2026
RW-CERT-SRM_LAT_044-02,SRM_LAT_044,MongoDB Associate Developer,Issuer,Global_Premium,Web,2024
RW-CERT-SRM_LAT_044-03,SRM_LAT_044,Oracle Certified Professional: Java SE 11,Issuer,Global_Premium,Data,2023
RW-CERT-SRM_LAT_044-04,SRM_LAT_044,Microsoft Certified: Azure Fundamentals,Issuer,National,Cloud,2025
RW-CERT-SRM_LAT_045-01,SRM_LAT_045,Oracle Certified Professional: Java SE 11,Issuer,Local,Web,2025
RW-CERT-SRM_LAT_046-01,SRM_LAT_046,Unity Certified Associate,Issuer,Local,AI,2026
RW-CERT-SRM_LAT_046-02,SRM_LAT_046,Microsoft Certified: Azure Fundamentals,Issuer,National,Web,2024
RW-CERT-SRM_LAT_047-01,SRM_LAT_047,Unity Certified Associate,Issuer,Local,Web,2022
RW-CERT-SRM_LAT_047-02,SRM_LAT_047,Google Cloud Certified: Cloud Engineer,Issuer,National,Web,2022
